row  column  P-K  s(P-K)  S-K  s(S-K)  Cl-K  s(Cl-K)  Ar-K  s(Ar-K)  K-K  s(K-K)  Ca-K  s(Ca-K)  Mn-K  s(Mn-K)  Fe-K  s(Fe-K)  Cu-K  s(Cu-K)  Zn-K  s(Zn-K)  chisq
97  0  928.41  39.8388  2251.57  57.8045  5455.57  84.0775  20546.3  153.106  10368.9  115.261  824.699  43.8529  22.563  24.3237  14914.6  127.573  113.82  27.8415  623.326  36.912  1.26471
98  0  831.291  35.5149  1424.75  45.6001  1958.23  52.9274  21171.5  152.08  4041.51  76.5091  602.413  34.5514  13.4141  29.9577  4824.87  74.7256  156.599  24.7118  312.001  27.9131  1.19789
99  0  737.344  33.4402  1199.38  42.2979  1631.93  48.9101  21476.3  152.406  3870.91  74.8463  521.234  32.4249  52.8052  32.2532  3436.6  65.4439  64.5864  22.821  224.833  26.851  1.27144
100  0  278.311  22.4848  555.816  29.7754  801.481  34.8491  22067.5  151.891  1478.39  50.1437  182.212  20.554  0.977862  33.7384  1637.17  46.7372  39.8841  19.8517  15.9457  19.2129  1.25152
101  0  148.712  17.7928  254.243  21.7524  536.155  28.4539  22568.5  152.764  875.283  41.8848  151.012  18.7666  22.1611  42.219  458.616  29.2068  53.6967  20.7908  38.8736  20.4171  1.32054
102  0  1574.51  46.6969  2401.74  57.9485  2880  64.069  20771.3  152.569  8240.81  104.164  1137.69  46.1233  19.0621  26.6265  5368.84  79.6937  135.353  25.2776  543.612  34.1146  1.15316
103  0  201.383  20.6169  324.731  24.7391  601.536  30.7523  22218.3  151.981  1096.46  45.4615  186.986  20.4128  13.7076  33.2486  588.267  31.5193  7.20583  17.7748  18.85  16.3915  1.19045
104  0  830.749  36.5045  2109.88  54.3923  2923.5  63.7771  20936.3  152.573  8425.32  103.823  692.777  38.3246  22.6779  22.4036  15078.7  127.618  181.542  27.1831  456.502  32.9602  1.08161
105  0  65.5084  14.0022  127.01  17.3037  577.308  28.8998  22290.9  152.678  755.165  39.3628  5.60848  11.533  23.7555  32.6253  147.661  19.1565  57.1558  18.5845  7.30207  17.0034  1.33101
106  0  1306.02  44.1185  2031.86  54.8937  3283.04  67.5296  21250.2  154.149  7065.43  98.2546  1604.8  51.7297  23.202  29.233  2629.74  58.9711  151.821  26.2327  545.659  34.1733  1.14894
107  0  61.3019  14.8462  131.419  18.357  721.164  32.1027  22538.9  154.154  1072.67  45.229  28.1507  14.8899  37.002  30.5015  122.755  18.9558  11.7243  17.1329  6.97479  16.7642  1.17741
108  0  698.968  33.2694  1332.31  44.3265  2302.64  56.2402  21347.4  152.404  5523.93  86.5071  485.239  33.0612  37.1508  30.8597  1776.92  49.3625  88.7814  22.7387  234.069  26.7839  1.36081
109  0  1588.61  48.0583  2577.19  60.7574  3652.32  71.4771  20584.2  153.146  11524.7  120.76  1154.71  49.3413  7.24769  25.1627  6443.08  86.8243  120.043  25.5788  593.288  34.7765  1.28899
110  0  64.2704  14.6711  110.604  17.5754  587.135  29.769  22257.6  151.668  958.417  42.6968  8.99809  11.2372  46.1562  31.0524  141.746  20.1057  41.807  18.9448  23.9425  18.3812  1.25615
111  0  502.18  28.5439  892.188  37.324  1665.14  48.5456  21675.7  153.034  4782.32  81.0804  339.564  28.9072  10.9962  33.2598  1646.72  48.0834  80.4683  22.13  161.412  24.4393  1.26241
112  0  499.707  28.4151  981.996  38.3728  1277.6  43.8402  21533.2  152.022  4127.58  77.4632  384.6  29.6354  40.582  32.576  2299.16  54.214  50.7432  21.9453  163.577  24.4717  1.1079
113  0  1006.12  38.6272  1970.65  52.7536  2339.32  57.8364  21031.3  152.617  9113.43  107.288  777.055  39.7557  29.4809  25.1924  7275.83  91.1823  84.7741  23.6681  321.753  29.6754  1.22108
114  0  1575.51  47.6334  2544.37  60.1668  2884.93  65.2002  20930.4  154.134  14584.4  133.147  1270.22  50.8174  21.1387  23.8153  6550.5  89.9631  117.061  25.5122  642.31  36.2346  1.18686
115  0  302.068  23.07  486.088  28.5081  612.02  31.5408  21810.5  151.693  2463.08  60.758  182.915  22.0857  20.1891  35.8627  755.499  34.3264  42.7877  20.5541  88.1893  20.8861  1.21814
116  0  590.221  30.9448  1231.16  42.8116  1436.31  46.6203  21166.8  151.629  6309.51  90.8258  557.556  34.7854  31.2275  26.101  6710.71  87.0764  4.8074  20.3553  149.771  25.0948  1.23221
